Date,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank
2022-05-30,019170,신풍제약,KOSPI,,27700,3,0,0.0,27950,28700,27700,292239,8191135100,1467684223000,52984990,STK,201
2022-05-30,330590,롯데리츠,KOSPI,,5990,3,0,0.0,5960,6000,5950,291445,1740815870,1455383615160,242968884,STK,202
2022-05-30,000210,DL,KOSPI,,69400,1,2700,4.05,67300,71000,67300,401011,27893905600,1454338349600,20955884,STK,203
2022-05-30,178920,PI첨단소재,KOSPI,,49500,1,1400,2.91,48800,49500,48300,155057,7628969650,1453632939000,29366322,STK,204
2022-05-30,042700,한미반도체,KOSPI,,14450,1,100,0.7,14600,14650,14350,170892,2471636600,1429390445300,98919754,STK,205
2022-05-30,005850,에스엘,KOSPI,,30600,1,700,2.34,30150,31300,30000,229320,7059583050,1421324712000,46448520,STK,206
2022-05-30,020560,아시아나항공,KOSPI,,18950,1,100,0.53,19050,19200,18800,434596,8241656300,1410102927800,74411764,STK,207
2022-05-30,017800,현대엘리베이,KOSPI,,34450,1,400,1.17,34250,34700,34250,70926,2446380500,1406083329950,40815191,STK,208
2022-05-30,300720,한일시멘트,KOSPI,,20300,2,-50,-0.25,20400,20450,20100,60236,1219576100,1406009262000,69261540,STK,209
2022-05-30,137400,피엔티,KOSDAQ,우량기업부,61200,1,1200,2.0,59800,62300,59200,280125,16992048800,1391761317600,22741198,KSQ,210
2022-05-30,078600,대주전자재료,KOSDAQ,우량기업부,89900,1,1500,1.7,89500,89900,88100,175722,15627437800,1391705310700,15480593,KSQ,211
2022-05-30,299900,위지윅스튜디오,KOSDAQ,중견기업부,32550,1,1050,3.33,31850,33150,31750,181373,5919747350,1390933793550,42732221,KSQ,212
2022-05-30,000150,두산,KOSPI,,84000,1,3600,4.48,81700,84400,81100,105362,8756755000,1388002140000,16523835,STK,213
2022-05-30,000240,한국앤컴퍼니,KOSPI,,14450,1,150,1.05,14450,14600,14400,49188,713307450,1371814218000,94935240,STK,214
2022-05-30,089860,롯데렌탈,KOSPI,,36650,1,200,0.55,36900,36900,36450,99855,3658906550,1342638408950,36634063,STK,215
2022-05-30,039030,이오테크닉스,KOSDAQ,우량기업부,106100,1,2100,2.02,105400,106600,105000,32121,3400829300,1307104255000,12319550,KSQ,216
2022-05-30,000670,영풍,KOSPI,,689000,1,6000,0.88,684000,689000,684000,403,277068000,1269165560000,1842040,STK,217
2022-05-30,195940,HK이노엔,KOSDAQ,벤처기업부,43650,2,-200,-0.46,44000,46600,43400,2798421,124962466000,1261681381350,28904499,KSQ,218
2022-05-30,042670,현대두산인프라코어,KOSPI,,6350,1,70,1.11,6350,6420,6310,470307,2986977010,1253849346500,197456590,STK,219
2022-05-30,363280,티와이홀딩스,KOSPI,,24600,1,200,0.82,24400,24650,24400,26298,645004300,1252859992800,50929268,STK,220
2022-05-30,073240,금호타이어,KOSPI,,4360,1,20,0.46,4365,4450,4325,360768,1582374040,1252454851320,287260287,STK,221
2022-05-30,032500,케이엠더블유,KOSDAQ,우량기업부,31300,1,350,1.13,31400,31500,31200,48153,1509237000,1246393637900,39820883,KSQ,222
2022-05-30,031430,신세계인터내셔날,KOSPI,,34900,1,1100,3.25,34300,35100,34250,256153,8921669850,1245930000000,35700000,STK,223
2022-05-30,067160,아프리카TV,KOSDAQ,우량기업부,108000,1,4000,3.85,106000,108500,105000,184641,19843944900,1241434836000,11494767,KSQ,225
2022-05-30,381970,케이카,KOSPI,,25800,2,-250,-0.96,26100,26300,25400,97812,2524711000,1240632551400,48086533,STK,226
2022-05-30,166090,하나머티리얼즈,KOSDAQ,우량기업부,62200,2,-100,-0.16,63100,63200,62000,60675,3792712600,1228616322800,19752674,KSQ,227
2022-05-30,018670,SK가스,KOSPI,,131500,2,-2000,-1.5,134000,134500,131500,8798,1167049000,1213777086000,9230244,STK,228
2022-05-30,195870,해성디에스,KOSPI,,71300,2,-800,-1.11,73400,73400,70100,252597,18045204300,1212100000000,17000000,STK,229
2022-05-30,181710,NHN,KOSPI,,32200,1,400,1.26,32200,32400,32000,61724,1989343550,1208076863000,37517915,STK,230
2022-05-30,009900,명신산업,KOSPI,,22550,1,150,0.67,22700,22750,22400,175074,3949437750,1183201499150,52470133,STK,231
2022-05-30,032350,롯데관광개발,KOSPI,,16300,1,400,2.52,16100,16350,16100,451959,7332116700,1176925754200,72204034,STK,232
2022-05-30,248070,솔루엠,KOSPI,,23300,1,100,0.43,23500,23550,23200,74898,1752901000,1165129338300,50005551,STK,233
2022-05-30,001740,SK네트웍스,KOSPI,,4685,1,15,0.32,4700,4730,4680,279896,1315484675,1162759126195,248187647,STK,234
2022-05-30,003380,하림지주,KOSDAQ,우량기업부,10350,1,150,1.47,10250,10450,10200,238099,2463291600,1159258177350,112005621,KSQ,235
2022-05-30,348370,엔켐,KOSDAQ,벤처기업부,75700,2,-1000,-1.3,77700,77700,75000,197643,14974404100,1151641889500,15213235,KSQ,236
2022-05-30,012510,더존비즈온,KOSPI,,37700,3,0,0.0,38050,38300,37650,81539,3086322950,1145430956800,30382784,STK,237
2022-05-30,079160,CJ CGV,KOSPI,,28000,1,2100,8.11,26600,28900,26500,2050132,57277026550,1143660728000,40845026,STK,238
2022-05-30,003690,코리안리,KOSPI,,9500,1,30,0.32,9500,9530,9480,65263,620282830,1143506602000,120369116,STK,239
2022-05-30,098460,고영,KOSDAQ,우량기업부,16650,1,400,2.46,16500,16750,16400,294194,4883175025,1143101670750,68654755,KSQ,240
2022-05-30,298380,에이비엘바이오,KOSDAQ,기술성장기업부,24000,1,1200,5.26,23200,24200,22950,468864,11141241000,1142784336000,47616014,KSQ,241
2022-05-30,053800,안랩,KOSDAQ,우량기업부,113500,1,2700,2.44,111500,114000,110600,190003,21418068900,1136572542500,10013855,KSQ,242
2022-05-30,048410,현대바이오,KOSDAQ,중견기업부,28700,1,50,0.17,28750,29750,28550,1073010,31073347650,1132731829600,39468008,KSQ,243
2022-05-30,078340,컴투스,KOSDAQ,우량기업부,88000,1,3800,4.51,85200,88900,85000,176694,15463511200,1132244960000,12866420,KSQ,244
2022-05-30,214150,클래시스,KOSDAQ,우량기업부,17450,2,-50,-0.29,17600,17800,17000,354365,6154296850,1130353449900,64776702,KSQ,245
2022-05-30,036540,SFA반도체,KOSDAQ,우량기업부,6840,1,70,1.03,6860,6980,6810,655293,4497617800,1124908472520,164460303,KSQ,246
2022-05-30,214370,케어젠,KOSDAQ,벤처기업부,104500,1,600,0.58,104800,108600,102900,35861,3784738000,1122643500000,10743000,KSQ,247
2022-05-30,185750,종근당,KOSPI,,93300,1,1600,1.74,92600,93500,92000,14114,1314857500,1118483945400,11988038,STK,248
2022-05-30,249420,일동제약,KOSPI,,41700,1,1250,3.09,40450,42500,40450,1019187,42446040650,1117696984500,26803285,STK,249
2022-05-30,007390,네이처셀,KOSDAQ,중견기업부,17800,1,200,1.14,17800,18200,17600,413083,7397702800,1114941376800,62637156,KSQ,250
2022-05-30,003240,태광산업,KOSPI,,983000,1,12000,1.24,982000,987000,979000,208,204319000,1094472200000,1113400,STK,251
2022-05-30,215200,메가스터디교육,KOSDAQ,우량기업부,92000,3,0,0.0,91300,93100,90800,38392,3528500700,1091292960000,11861880,KSQ,252
2022-05-30,395400,SK리츠,KOSPI,,7000,2,-180,-2.51,7180,7180,7000,487806,3442037220,1085143724000,155020532,STK,253
2022-05-30,215000,골프존,KOSDAQ,우량기업부,170200,1,2200,1.31,169200,170200,168400,17730,3010888600,1068075633000,6275415,KSQ,254
2022-05-30,039130,하나투어,KOSPI,,75800,1,1800,2.43,74800,75900,73900,130465,9837199500,1056590223000,13939185,STK,255
2022-05-30,014830,유니드,KOSPI,,118500,2,-5000,-4.05,124500,125500,118000,78492,9439687000,1053446395500,8889843,STK,256
2022-05-30,089590,제주항공,KOSPI,,21150,1,450,2.17,21000,21700,20800,338933,7212569950,1052416978200,49759668,STK,257
2022-05-30,122870,와이지엔터테인먼트,KOSDAQ,벤처기업부,56400,1,900,1.62,56700,57800,56100,182439,10354933700,1049180379600,18602489,KSQ,258
2022-05-30,017390,서울가스,KOSPI,,206000,1,2000,0.98,206500,207000,204500,6218,1279143000,1030000000000,5000000,STK,259
2022-05-30,030190,NICE평가정보,KOSDAQ,우량기업부,16950,1,650,3.99,16400,16950,16350,79043,1327719900,1029116199000,60714820,KSQ,260
2022-05-30,214320,이노션,KOSPI,,51200,2,-100,-0.19,51600,51700,51100,11227,577858600,1024000000000,20000000,STK,261
2022-05-30,036930,주성엔지니어링,KOSDAQ,우량기업부,21150,1,1150,5.75,20650,21200,20400,977469,20327540300,1020470833800,48249212,KSQ,262
2022-05-30,268280,미원에스씨,KOSPI,,200000,1,500,0.25,199500,200500,199000,280,55911000,1020000000000,5100000,STK,263
2022-05-30,141080,레고켐바이오,KOSDAQ,기술성장기업부,41950,1,1150,2.82,41450,42100,40900,139178,5809643750,1019521673100,24303258,KSQ,264
2022-05-30,005250,녹십자홀딩스,KOSPI,,21650,1,200,0.93,21500,21700,21350,81873,1772459100,1018160746500,47028210,STK,265
2022-05-30,213420,덕산네오룩스,KOSDAQ,우량기업부,40950,1,50,0.12,41000,41500,40800,96773,3973280050,1016836780050,24831179,KSQ,266
2022-05-30,006650,대한유화,KOSPI,,156000,1,6500,4.35,151000,156500,151000,37179,5748900500,1014000000000,6500000,STK,267
2022-05-30,069260,TKG휴켐스,KOSPI,,24700,2,-350,-1.4,25250,25250,24400,235434,5801478100,1009701123600,40878588,STK,268
2022-05-30,121600,나노신소재,KOSDAQ,우량기업부,92800,1,5400,6.18,89000,93600,86700,522452,47140306100,1006725302400,10848333,KSQ,269
2022-05-30,144510,지씨셀,KOSDAQ,우량기업부,63400,1,1300,2.09,62900,63700,62000,49622,3130367900,1001741809600,15800344,KSQ,270
2022-05-30,085660,차바이오텍,KOSDAQ,벤처기업부,17750,1,600,3.5,17300,18200,17200,895004,15926434300,998762644500,56268318,KSQ,271
2022-05-30,016710,대성홀딩스,KOSPI,,61900,2,-300,-0.48,62500,62600,61700,65664,4067589500,995937512100,16089459,STK,272
2022-05-30,000250,삼천당제약,KOSDAQ,중견기업부,43200,2,-600,-1.37,43800,44600,43050,80611,3524001650,983579371200,22768041,KSQ,273
2022-05-30,005880,대한해운,KOSPI,,3070,2,-135,-4.21,3325,3325,3065,9252728,29157751975,979874802200,319177460,STK,274
2022-05-30,068240,다원시스,KOSDAQ,벤처기업부,28250,1,250,0.89,28050,28600,28050,161072,4567936150,978312161750,34630519,KSQ,275
2022-05-30,086450,동국제약,KOSDAQ,우량기업부,22000,1,100,0.46,22200,22250,21800,51413,1131168800,978120000000,44460000,KSQ,276
2022-05-30,013890,지누스,KOSPI,,61200,2,-600,-0.97,61600,62400,61000,24032,1478648600,966987540000,15800450,STK,277
2022-05-30,090460,비에이치,KOSDAQ,우량기업부,28250,2,-100,-0.35,28550,28800,27700,361693,10158625900,963424807250,34103533,KSQ,278
2022-05-30,011000,진원생명과학,KOSPI,,12350,1,150,1.23,12300,12550,12200,289637,3569177900,959329499700,77678502,STK,279
2022-05-30,241590,화승엔터프라이즈,KOSPI,,15800,2,-150,-0.94,16300,16300,15800,61452,979345350,957172073800,60580511,STK,280
2022-05-30,020000,한섬,KOSPI,,38850,1,300,0.78,38300,39350,38300,52922,2062484600,956875500000,24630000,STK,281
2022-05-30,131290,티에스이,KOSDAQ,우량기업부,86400,2,-200,-0.23,87500,88300,84700,38434,3313652700,955707465600,11061429,KSQ,282
2022-05-30,161890,한국콜마,KOSPI,,41600,1,800,1.96,41200,41800,41150,78403,3259094000,951857088000,22881180,STK,283
2022-05-30,082640,동양생명,KOSPI,,5860,1,30,0.51,5830,5950,5830,86854,510719790,945561308100,161358585,STK,284
2022-05-30,348950,제이알글로벌리츠,KOSPI,,5690,1,10,0.18,5700,5710,5640,546988,3098031960,942264000000,165600000,STK,285
2022-05-30,095700,제넥신,KOSDAQ,기술성장기업부,37400,1,1400,3.89,36500,37550,36500,85540,3180816050,939188126800,25111982,KSQ,286
2022-05-30,084370,유진테크,KOSDAQ,우량기업부,40950,1,800,1.99,41000,41150,40500,65116,2654250800,938411919900,22916042,KSQ,287
2022-05-30,066575,LG전자우,KOSPI,,54600,1,1200,2.25,53800,54600,53800,28390,1538094600,938355163200,17185992,STK,288
2022-05-30,272450,진에어,KOSPI,,17950,2,-50,-0.28,18150,18500,17850,248418,4519580900,936990000000,52200000,STK,289
2022-05-30,022100,포스코 ICT,KOSDAQ,우량기업부,6150,1,80,1.32,6140,6200,6110,328125,2022519790,935013583350,152034729,KSQ,290
2022-05-30,344820,KCC글라스,KOSPI,,58300,1,200,0.34,58600,58700,58100,15076,880174300,931080849600,15970512,STK,291
2022-05-30,114090,GKL,KOSPI,,15050,1,50,0.33,15050,15250,14950,122844,1854073700,930927833500,61855670,STK,292
2022-05-30,009420,한올바이오파마,KOSPI,,17550,3,0,0.0,17550,18100,17400,165513,2939056650,916823196900,52240638,STK,293
2022-05-30,036420,콘텐트리중앙,KOSPI,,47800,1,3000,6.7,45950,48100,45650,424702,20059872200,916436848200,19172319,STK,294
2022-05-30,023590,다우기술,KOSPI,,20400,1,50,0.25,20450,20450,20250,25431,517573900,915278986800,44866617,STK,295
2022-05-30,067310,하나마이크론,KOSDAQ,중견기업부,19050,1,250,1.33,19100,19200,18850,462860,8822777950,912911318700,47921854,KSQ,296
2022-05-30,294870,HDC현대산업개발,KOSPI,,13800,1,100,0.73,13850,13950,13750,192640,2668189150,909521154000,65907330,STK,297
2022-05-30,200130,콜마비앤에이치,KOSDAQ,우량기업부,30700,1,700,2.33,30550,31100,30250,93512,2865597550,906987230600,29543558,KSQ,298
2022-05-30,034120,SBS,KOSPI,,49500,1,200,0.41,49750,49800,49250,26225,1297697150,903502809000,18252582,STK,299
2022-05-30,001800,오리온홀딩스,KOSPI,,14400,1,150,1.05,14300,14450,14300,48035,690924850,902094076800,62645422,STK,300
2022-05-30,105630,한세실업,KOSPI,,22400,1,250,1.13,22450,22900,22300,347091,7810942050,896000000000,40000000,STK,301
2022-05-30,039200,오스코텍,KOSDAQ,벤처기업부,29650,1,1550,5.52,28150,30000,28150,232922,6855265450,895623466250,30206525,KSQ,302
2022-05-30,272290,이녹스첨단소재,KOSDAQ,우량기업부,44500,1,1200,2.77,44000,44800,43300,202946,8984121750,895591781000,20125658,KSQ,303
2022-05-30,007700,F&F홀딩스,KOSPI,,22850,1,100,0.44,22850,23100,22800,38174,875798650,893763285950,39114367,STK,304
2022-05-30,005690,파미셀,KOSPI,,14900,1,150,1.02,14750,15100,14650,1142512,16997369250,893388355000,59958950,STK,305
2022-05-30,003530,한화투자증권,KOSPI,,4150,1,85,2.09,4105,4165,4095,540073,2236116520,890373266250,214547775,STK,306
2022-05-30,290650,엘앤씨바이오,KOSDAQ,벤처기업부,39200,1,200,0.51,39900,40600,38950,281777,11231576300,889247727200,22684891,KSQ,307
2022-05-30,004490,세방전지,KOSPI,,63200,1,700,1.12,62300,63800,62300,43398,2745783200,884800000000,14000000,STK,308
2022-05-30,151910,SBW생명과학,KOSDAQ,중견기업부,4995,1,50,1.01,4940,5020,4930,253852,1265524650,884784919410,177134118,KSQ,309
2022-05-30,222080,씨아이에스,KOSDAQ,중견기업부,14400,2,-200,-1.37,14800,14950,14300,1169235,17073393250,884699798400,61437486,KSQ,310
2022-05-30,376300,디어유,KOSDAQ,기술성장기업부,39950,1,500,1.27,40500,41400,39650,221300,8918357550,877987781700,21977166,KSQ,311
2022-05-30,006040,동원산업,KOSPI,,237500,2,-1500,-0.63,238000,241000,237000,3733,888038500,873439737500,3677641,STK,312
2022-05-30,002840,미원상사,KOSPI,,174500,1,1500,0.87,174000,175000,173500,805,140128500,867265000000,4970000,STK,313
2022-05-30,051905,LG생활건강우,KOSPI,,411500,1,4000,0.98,408500,415000,407500,3333,1372572000,864025315500,2099697,STK,314
2022-05-30,074600,원익QnC,KOSDAQ,우량기업부,32600,2,-1050,-3.12,34000,34000,31650,854681,27740422550,856988800000,26288000,KSQ,315
2022-05-30,103140,풍산,KOSPI,,30500,1,500,1.67,31900,32450,30500,608697,19080962900,854740479000,28024278,STK,316
2022-05-30,086900,메디톡스,KOSDAQ,우량기업부,129300,1,1400,1.09,128800,130800,127600,18365,2370094800,847700238900,6556073,KSQ,317
2022-05-30,003540,대신증권,KOSPI,,16550,1,250,1.53,16550,16600,16400,18003,296932500,840299770000,50773400,STK,318
2022-05-30,214450,파마리서치,KOSDAQ,우량기업부,82900,3,0,0.0,83800,84500,82700,50684,4240374800,838278997000,10111930,KSQ,319
2022-05-30,003850,보령,KOSPI,,12200,1,50,0.41,12100,12300,12100,60215,735126750,838018000000,68690000,STK,320
2022-05-30,084990,헬릭스미스,KOSDAQ,기술성장기업부,22200,1,100,0.45,22100,22350,21700,99402,2198283000,836703037200,37689326,KSQ,321
2022-05-30,100090,삼강엠앤티,KOSDAQ,중견기업부,22350,1,250,1.13,22400,22400,21950,437530,9731224300,828663619200,37076672,KSQ,322
2022-05-30,005440,현대그린푸드,KOSPI,,8460,1,90,1.08,8400,8540,8390,144690,1227709220,826579917720,97704482,STK,323
2022-05-30,145720,덴티움,KOSPI,,74300,1,1300,1.78,73600,75700,73600,62152,4644195800,822414069000,11068830,STK,324
2022-05-30,192080,더블유게임즈,KOSPI,,44500,1,1100,2.53,43900,44850,43800,49808,2211466800,817665339000,18374502,STK,325
2022-05-30,267270,현대건설기계,KOSPI,,41000,1,1000,2.5,40350,41200,40200,88796,3627831550,807732513000,19700793,STK,326
2022-05-30,009970,영원무역홀딩스,KOSPI,,59000,1,3900,7.08,55700,59000,55700,30738,1773057600,804499928000,13635592,STK,327
2022-05-30,064550,바이오니아,KOSDAQ,우량기업부,31150,1,600,1.96,31100,31450,30550,174857,5430977950,803990564650,25810291,KSQ,328
2022-05-30,189300,인텔리안테크,KOSDAQ,우량기업부,87400,1,1100,1.27,86900,88000,86600,69741,6105644300,802652670600,9183669,KSQ,329
2022-05-30,016790,현대사료,KOSDAQ,중견기업부,130000,1,400,0.31,130300,136300,129800,119540,15764226400,799563180000,6150486,KSQ,330
2022-05-30,267260,현대일렉트릭,KOSPI,,22100,1,250,1.14,22050,22600,21950,204284,4552916150,796641683500,36047135,STK,331
2022-05-30,084850,아이티엠반도체,KOSDAQ,우량기업부,35050,1,550,1.59,34550,35250,34500,16288,569297300,794861586700,22677934,KSQ,332
2022-05-30,950210,프레스티지바이오파마,KOSPI,,13150,1,250,1.94,13000,13600,12900,238659,3139968300,790264438250,60096155,STK,333
2022-05-30,001680,대상,KOSPI,,22700,1,300,1.34,22500,22800,22500,75606,1716242050,786510167500,34648025,STK,334
2022-05-30,192820,코스맥스,KOSPI,,68500,1,1900,2.85,67300,69200,67300,89170,6116004700,777441366500,11349509,STK,335
2022-05-30,140860,파크시스템스,KOSDAQ,우량기업부,112000,1,700,0.63,113800,113800,111000,12425,1390249500,777185808000,6939159,KSQ,336
2022-05-30,182400,엔케이맥스,KOSDAQ,기술성장기업부,19750,1,250,1.28,19700,19850,18700,516530,9962404200,775874642000,39284792,KSQ,337
2022-05-30,218410,RFHIC,KOSDAQ,우량기업부,28950,1,600,2.12,28600,29100,28600,69076,1994560700,775467264300,26786434,KSQ,338
2022-05-30,003520,영진약품,KOSPI,,4220,1,60,1.44,4190,4270,4175,369512,1564193745,771807324820,182892731,STK,339
2022-05-30,003000,부광약품,KOSPI,,10700,1,250,2.39,10550,10800,10550,339602,3618118850,760374624300,71063049,STK,340
2022-05-30,010050,우리종금,KOSPI,,858,1,3,0.35,863,863,854,732830,627186514,750066522348,874203406,STK,341
2022-05-30,006120,SK디스커버리,KOSPI,,39250,1,700,1.82,39000,39550,38950,37575,1477206400,747235808750,19037855,STK,342
2022-05-30,298000,효성화학,KOSPI,,233500,1,6500,2.86,230500,235000,227000,10573,2467760000,744894421000,3190126,STK,343
2022-05-30,383800,LX홀딩스,KOSPI,,9740,1,90,0.93,9680,9770,9680,100075,972632160,742973920600,76280690,STK,344
2022-05-30,069080,웹젠,KOSDAQ,우량기업부,21000,1,50,0.24,21200,21350,20950,78577,1660400100,741528564000,35310884,KSQ,345
2022-05-30,046890,서울반도체,KOSDAQ,우량기업부,12650,1,300,2.43,12400,12650,12400,228698,2874499000,737563310000,58305400,KSQ,346
2022-05-30,101730,위메이드맥스,KOSDAQ,중견기업부,22150,1,800,3.75,22050,23000,21650,1594431,35564218600,737490717800,33295292,KSQ,347
2022-05-30,280360,롯데제과,KOSPI,,113500,1,1000,0.89,114500,114500,112000,6792,769391500,728297379500,6416717,STK,348
2022-05-30,090435,아모레퍼시픽우,KOSPI,,68400,1,1200,1.79,67700,68700,67200,3560,242481100,722155572000,10557830,STK,349
2022-05-30,383310,에코프로에이치엔,KOSDAQ,중견기업부,47150,1,450,0.96,47300,47650,46500,62992,2960726050,721627543800,15304932,KSQ,350
2022-05-30,284740,쿠쿠홈시스,KOSPI,,32100,1,450,1.42,31950,32150,31800,13908,445414050,720238293000,22437330,STK,351
